ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2953,64,39,97,94831,2,1.3,1,0,0,0,0,0,0
2954,42,22,28,93545,3,0.7,1,275,0,0,0,1,0
2955,35,12,15,94875,3,0.8,3,447,0,0,0,1,0
2956,66,46,182,91485,3,4.4,3,0,1,0,0,0,0
2957,27,3,78,91587,2,2.9,2,0,0,1,0,0,0
2958,44,22,26,95953,1,0.8,3,0,0,0,0,1,1
2959,45,20,77,92531,4,3.9,2,0,0,0,0,1,0
2960,44,21,36,95730,2,0.6,1,0,0,1,0,1,0
2961,63,41,43,91378,4,1.0,1,150,0,1,0,0,1
2962,41,21,132,92020,2,6.3,3,389,0,0,0,0,1
2963,65,42,54,92569,3,2.1,1,104,0,0,0,1,0
2964,25,3,54,90960,3,1.8,1,310,0,0,0,1,0
2965,55,35,35,92605,4,0.9,3,0,0,0,0,1,0
2966,49,26,61,90914,1,1.7,3,0,0,0,0,0,1
2967,33,12,81,90898,3,4.1,3,0,0,0,0,0,0
2968,33,12,54,91093,1,2.1,3,0,1,0,0,1,0
2969,54,34,207,92214,4,10.4,2,0,1,0,0,1,0
2970,51,29,40,93915,3,2.1,1,0,0,0,0,0,1
2971,49,28,40,92348,4,1.3,3,409,0,1,1,0,1
2972,25,5,60,91111,2,2.2,1,0,0,0,0,1,1
2973,49,27,194,95913,1,7.5,1,516,1,0,0,0,0
2974,66,45,108,91140,3,5.0,3,0,1,0,0,1,1
2975,23,3,53,93946,1,2.0,1,0,0,0,0,1,0
2976,43,21,53,92496,2,0.8,1,0,0,0,0,1,0
2977,44,24,39,90345,2,2.0,1,0,0,0,1,0,0
2978,62,37,59,94921,1,2.3,3,0,0,0,0,1,0
2979,35,13,66,90650,1,3.1,3,538,0,1,0,1,0
2980,43,18,105,90828,3,3.0,1,0,0,0,0,1,0
2981,54,29,93,90291,4,2.8,1,0,0,1,0,1,1
2982,25,0,58,90972,2,2.3,3,0,0,0,0,1,0
2983,58,35,156,91949,2,6.8,2,538,1,0,0,1,0
2984,59,37,49,90467,1,0.7,1,214,0,0,0,1,1
2985,54,30,31,91121,3,0.9,1,0,0,0,0,0,0
2986,51,31,83,90395,4,3.6,2,0,0,0,0,1,1
2987,55,30,127,91371,3,6.7,1,214,1,0,0,1,1
2988,57,36,72,91017,2,0.8,3,0,0,0,0,1,1
2989,62,42,34,91751,3,0.7,1,0,0,0,0,0,0
2990,41,20,80,94933,4,2.4,3,451,0,0,0,1,1
2991,43,22,85,90733,4,1.7,2,0,0,0,0,0,0
2992,51,31,90,96108,1,1.0,2,0,0,0,0,0,0
2993,31,7,81,93170,2,2.7,3,0,0,0,0,1,1
2994,60,40,136,91270,4,5.2,1,0,1,0,0,0,1
2995,56,31,39,91002,3,1.1,1,59,0,0,0,0,1
2996,50,28,13,91128,4,0.3,2,0,0,0,0,0,1
2997,36,12,24,94749,4,1.3,3,0,0,0,1,0,0
2998,38,16,34,91025,1,1.0,3,0,0,0,0,1,0
2999,42,22,115,93422,3,5.1,1,0,0,0,0,0,0
3000,52,31,61,90271,3,1.4,3,0,0,0,0,0,0
3001,57,34,162,92745,2,7.4,1,462,1,0,0,0,0
3002,52,28,37,95212,3,1.7,1,472,0,0,0,0,0
3003,63,42,161,94971,1,3.5,1,263,1,0,0,1,0
3004,65,43,44,93162,2,1.7,3,0,1,0,0,0,1
3005,54,29,66,91607,2,2.6,2,0,0,0,0,1,1
3006,39,14,26,92047,2,0.8,2,0,0,0,0,0,0
3007,49,27,149,92032,3,6.5,3,524,1,0,0,0,0
3008,41,20,71,91298,4,1.7,1,0,1,0,0,0,0
3009,50,29,212,94109,4,6.6,1,200,1,0,0,0,0
3010,58,35,130,91082,3,6.9,1,451,1,0,0,0,0
3011,39,16,65,95984,2,1.2,1,0,0,0,0,1,1
3012,45,24,48,90682,4,0.8,2,199,0,0,0,0,0
3013,25,5,118,93870,4,1.9,1,146,0,1,0,1,0
3014,55,33,75,94130,4,4.0,3,0,0,0,0,1,1
3015,44,20,46,94068,4,0.8,3,554,0,0,0,1,0
3016,43,23,78,94089,4,1.4,3,0,0,0,1,1,0
3017,46,24,22,92788,4,0.9,1,0,0,0,0,0,1
3018,32,12,91,90790,3,3.9,2,0,1,1,0,1,0
3019,49,28,101,93837,3,3.3,1,452,0,0,0,1,0
3020,55,32,36,91310,3,1.9,1,0,0,0,0,0,0
3021,38,17,138,91261,2,1.6,2,0,0,0,0,1,0
3022,28,7,122,95073,4,4.5,2,0,0,1,0,1,0
3023,40,15,87,90863,3,3.2,2,154,0,0,0,1,1
3024,31,10,42,93314,3,1.0,3,496,0,0,0,1,0
3025,39,18,104,92261,3,5.1,1,325,0,1,0,0,1
3026,50,25,59,91102,1,2.0,3,0,0,0,0,0,0
3027,27,4,82,95915,4,1.7,1,0,0,0,0,0,1
3028,55,35,109,94040,3,1.5,3,0,0,0,0,1,0
3029,32,10,31,92987,4,0.5,2,524,0,0,0,1,0
3030,62,39,26,95220,1,1.3,1,0,0,0,0,0,0
3031,55,34,56,92128,1,1.2,1,230,0,0,0,0,0
3032,34,11,193,92038,4,9.5,1,302,1,0,1,1,0
3033,47,24,217,90210,3,3.3,3,0,1,0,0,1,0
3034,27,6,90,94722,3,4.7,1,237,0,1,0,1,0
3035,27,3,124,95995,2,5.7,3,0,1,0,0,1,0
3036,65,43,72,95211,3,1.1,1,0,1,0,0,1,1
3037,58,33,78,90116,3,1.1,3,384,0,0,0,0,1
3038,29,9,65,92155,1,2.9,1,243,0,0,0,1,0
3039,35,14,132,95944,3,1.8,2,228,1,0,0,0,1
3040,31,7,163,95730,3,3.5,3,0,1,0,0,1,1
3041,40,15,77,91305,2,3.4,1,525,0,0,0,1,0
3042,35,14,78,92497,2,3.8,1,0,0,0,0,0,0
3043,37,12,67,93426,4,2.9,2,354,0,0,0,1,1
3044,46,25,166,90661,3,8.1,2,0,1,0,0,0,0
3045,31,9,116,92421,2,4.0,3,593,1,0,0,1,0
3046,61,40,41,94695,3,1.8,1,0,0,1,0,0,1
3047,55,33,190,94656,1,4.7,3,0,1,0,0,1,0
3048,56,31,17,91077,2,0.7,3,330,0,0,0,1,0
3049,30,6,157,93236,3,6.2,3,592,1,0,0,1,1
3050,54,30,127,91278,2,4.4,1,0,0,1,0,1,1
3051,59,38,77,94613,1,4.1,1,0,0,0,0,1,0
3052,30,5,76,94064,3,2.3,3,0,0,1,0,1,0
3053,56,34,69,94281,4,2.5,3,0,0,0,0,0,0
3054,38,15,43,93142,2,1.4,2,0,0,0,0,1,1
3055,57,33,181,92299,4,3.9,3,257,1,0,0,1,1
3056,44,21,75,90492,4,1.8,1,0,0,0,0,1,1
3057,58,35,42,94660,3,2.2,3,0,0,0,0,0,1
3058,29,7,175,94962,4,4.7,2,0,1,0,0,1,0
3059,40,17,95,92634,2,3.7,3,0,0,0,0,0,1
3060,35,10,99,90126,4,3.4,3,0,0,0,0,1,1
3061,33,11,197,93435,1,9.6,2,0,1,0,0,1,0
3062,36,13,106,91184,2,4.5,1,376,0,0,0,1,1
3063,39,18,52,95747,3,0.7,3,193,0,1,0,0,1
3064,28,6,106,93880,1,2.7,3,0,0,0,0,1,0
3065,54,30,45,96114,4,1.8,1,0,0,0,0,1,1
3066,47,24,58,94770,4,1.0,3,0,0,0,1,0,0
3067,59,38,88,95458,1,2.8,1,0,0,0,0,1,1
3068,54,31,123,92824,4,2.9,1,0,0,0,0,0,1
3069,29,5,54,95855,1,0.7,3,0,0,0,1,1,0
3070,26,6,68,92803,1,3.6,2,0,0,0,0,0,0
3071,41,21,68,92435,4,3.4,3,251,1,0,0,0,1
3072,44,22,135,95827,3,5.7,3,0,0,1,0,1,0
3073,33,10,76,92212,4,1.4,2,0,0,0,0,0,0
3074,57,36,188,91876,2,9.9,1,0,1,0,1,0,0
3075,48,24,58,93223,3,2.2,3,0,0,0,0,0,1
3076,55,30,55,93399,1,2.9,2,0,0,0,0,1,1
3077,27,4,155,93360,3,1.8,2,0,0,0,0,0,0
3078,58,36,101,93997,4,1.8,2,0,1,0,0,1,1
3079,32,12,249,92845,3,9.8,1,0,1,0,0,0,0
3080,42,18,152,95751,4,7.5,1,0,1,0,0,1,0
3081,42,17,36,95550,2,0.6,2,0,0,0,0,0,1
3082,59,37,75,94739,4,1.8,3,0,0,0,0,0,1
3083,35,12,88,92217,3,3.1,2,0,0,0,0,0,1
3084,33,9,85,90733,1,4.5,1,0,1,0,0,0,0
3085,37,13,69,90019,2,3.1,1,0,0,1,0,0,1
3086,38,18,84,94745,2,4.2,3,0,0,1,0,0,0
3087,30,6,86,90981,1,3.4,1,0,0,0,0,1,0
3088,30,5,54,93854,4,2.6,2,0,0,0,0,1,1
3089,33,9,132,92739,1,4.2,3,0,1,0,0,0,0
3090,43,21,177,94801,3,2.7,1,0,1,0,0,1,0
3091,38,15,111,95297,4,4.5,2,0,0,1,0,0,0
3092,40,19,94,90607,2,3.4,3,0,0,0,1,1,1
3093,54,31,72,92994,3,2.2,1,57,0,0,0,1,0
3094,33,12,88,95707,3,1.9,1,0,0,0,0,1,0
3095,63,41,93,92367,4,4.1,1,0,0,0,0,0,0
3096,56,35,43,94920,1,2.0,3,0,0,1,0,1,0
3097,30,8,128,94597,2,3.3,3,106,1,1,0,1,0
3098,36,14,60,95255,3,3.0,2,0,0,0,0,1,0
3099,31,11,160,90453,1,4.2,3,0,1,0,0,1,1
3100,35,11,11,95461,4,0.2,3,220,0,0,0,1,0
3101,39,17,82,90090,3,1.4,1,0,0,0,0,1,0
3102,28,3,130,90594,1,4.1,1,0,1,0,1,0,0
3103,23,2,110,91118,1,1.5,2,0,0,0,0,0,1
3104,42,18,36,94948,1,1.5,2,0,0,0,0,0,1
3105,53,32,152,90914,3,6.8,2,0,1,0,0,0,1
3106,36,13,49,94340,3,1.7,2,374,0,0,0,1,0
3107,60,38,58,91808,2,2.8,1,0,0,0,0,0,0
3108,39,17,61,94219,3,3.1,1,0,0,0,0,0,0
3109,62,39,29,94318,2,0.9,2,0,0,0,0,0,0
3110,33,9,85,92371,2,1.2,3,458,0,0,0,0,0
3111,46,25,134,95972,1,2.7,3,0,0,0,0,0,0
3112,56,31,157,91635,1,6.0,1,268,1,0,0,0,0
3113,25,4,69,90502,3,1.9,3,0,0,0,0,0,0
3114,63,42,75,93775,3,3.0,1,398,0,0,0,1,0
3115,39,18,114,90339,1,4.4,1,540,1,0,0,1,0
3116,44,19,70,91771,1,2.5,3,524,0,0,0,0,0
3117,50,30,141,93180,2,2.4,3,0,1,0,0,0,1
3118,51,29,73,95686,3,1.6,3,0,0,0,0,0,0
3119,24,2,45,94379,3,1.2,1,0,0,0,0,1,1
3120,61,37,86,93771,3,3.9,1,0,0,1,0,1,0
3121,50,28,32,93292,1,1.3,3,0,0,0,0,0,1
3122,66,41,85,92225,2,3.2,3,0,1,0,0,1,0
3123,43,19,94,95134,4,3.7,2,221,0,0,0,1,0
3124,49,25,49,90131,3,1.6,1,0,0,0,0,1,1
3125,42,18,92,90987,4,1.1,2,0,0,1,0,1,1
3126,62,42,65,90993,3,1.2,1,0,0,0,0,1,0
3127,59,37,48,93858,4,0.8,1,0,0,1,0,1,1
3128,62,39,30,91803,3,0.4,2,0,0,0,0,1,1
3129,45,24,34,90408,3,0.8,1,390,0,0,0,0,0
3130,57,37,168,91004,3,7.4,3,0,1,0,0,1,0
3131,38,18,64,94091,2,1.0,2,0,0,0,0,0,0
3132,43,19,93,93381,2,1.4,2,0,0,0,0,1,1
3133,56,33,68,93330,1,1.0,1,348,0,1,0,0,0
3134,26,5,171,94471,2,3.7,3,93,1,0,0,1,0
3135,54,30,48,93218,1,0.9,2,0,0,0,0,1,0
3136,23,0,79,95480,2,0.8,3,0,1,0,1,1,0
3137,48,24,57,93530,4,1.3,1,427,0,0,1,1,0
3138,43,18,129,93998,2,6.9,2,0,1,0,0,0,1
3139,43,18,92,91970,3,2.3,3,0,0,0,0,1,1
3140,44,23,77,93585,2,1.5,1,0,0,0,0,1,0
3141,44,20,37,91129,4,1.2,1,0,1,0,0,1,1
3142,40,18,212,91486,1,4.2,3,0,1,0,0,1,0
3143,42,20,70,95948,4,2.4,2,0,0,0,0,0,0
3144,47,24,44,95417,3,1.2,1,0,0,0,0,0,0
3145,56,33,30,92519,4,1.5,3,0,0,0,0,1,0
3146,47,25,33,91958,1,1.7,1,0,0,0,0,1,1
3147,51,26,77,93828,4,3.1,2,0,0,0,0,1,0
3148,59,38,130,94359,4,2.5,3,454,0,0,0,0,0
3149,66,46,89,90203,2,2.7,3,0,0,0,0,1,0
3150,27,7,31,94634,3,0.7,2,0,0,0,0,0,0
3151,54,30,77,90228,3,3.4,1,188,0,0,0,0,0
3152,32,10,151,90277,1,1.7,3,179,0,0,0,1,0
3153,31,9,63,92933,3,2.4,3,0,0,0,0,1,1
3154,57,34,89,94034,3,2.1,1,0,0,0,0,0,1
3155,26,4,64,92131,1,2.0,1,0,0,0,0,1,1
3156,60,37,100,95773,2,2.4,2,141,0,0,0,1,1
3157,56,36,48,92557,3,1.2,1,0,0,0,0,1,1
3158,66,46,12,94300,4,0.5,3,0,1,0,1,1,0
3159,52,27,38,93174,1,1.4,3,0,0,0,0,0,0
3160,61,39,58,92955,4,1.2,1,0,0,0,1,0,1
3161,28,7,73,91810,4,0.9,3,0,0,0,0,0,0
3162,62,40,60,92495,4,2.8,3,356,0,1,0,1,0
3163,30,8,59,92306,1,1.8,3,0,0,0,1,1,1
3164,36,15,131,90929,3,4.8,3,158,1,0,0,0,1
3165,28,7,41,94637,2,1.3,1,116,0,0,0,1,0
3166,40,16,77,91394,4,2.8,3,168,0,0,0,1,1
3167,55,35,32,90015,3,1.2,1,0,0,0,0,1,1
3168,34,13,111,95511,3,1.2,2,75,0,0,0,0,0
3169,59,37,88,94332,1,2.9,2,0,1,0,0,1,0
3170,49,26,210,92419,4,6.7,1,0,1,0,0,0,0
3171,50,25,40,94586,2,0.6,3,0,0,0,0,1,1
3172,64,39,175,91006,1,7.4,2,0,1,0,0,1,0
3173,42,21,44,92232,4,0.9,2,0,0,0,0,1,1
3174,38,15,62,92470,4,0.8,2,278,0,0,0,1,0
3175,66,46,35,92914,2,1.6,1,50,0,0,0,0,1
3176,47,24,208,92716,3,9.9,1,279,1,0,0,1,1
3177,50,30,95,92636,3,1.9,1,0,0,0,0,0,0
3178,36,16,96,92104,2,3.8,3,0,0,0,0,0,1
3179,32,8,46,92479,3,0.5,3,0,0,0,0,1,1
3180,30,9,18,90104,4,0.7,2,0,0,0,0,1,0
3181,32,10,61,90083,4,1.8,2,0,0,0,0,0,1
3182,31,11,55,92277,3,2.4,2,235,0,0,0,0,0
3183,55,31,25,94182,2,0.7,1,0,0,1,0,1,0
3184,25,1,63,95560,4,1.6,1,0,0,0,0,0,1
3185,50,27,77,95608,4,3.6,2,0,1,1,0,1,1
3186,64,39,99,91703,1,1.2,1,0,0,0,0,0,0
3187,56,34,20,93383,2,0.4,3,0,1,0,1,0,0
3188,40,19,36,92246,3,1.0,1,0,0,1,0,1,0
3189,25,5,47,90395,3,1.7,2,0,0,0,0,1,0
3190,59,38,134,94436,3,1.4,2,500,1,0,0,0,0
3191,23,2,132,90280,3,4.6,3,0,1,0,0,0,0
3192,52,31,92,90966,1,2.4,3,0,0,0,0,1,0
3193,52,31,63,95346,1,2.3,1,0,0,0,0,1,0
3194,31,8,138,95215,4,6.8,1,462,0,1,0,1,1
3195,55,35,86,93679,3,2.5,2,0,1,0,0,1,0
3196,30,7,134,93381,3,4.6,1,0,0,0,0,1,0
3197,32,10,95,94572,2,2.9,1,0,0,0,0,1,0
3198,58,34,26,93308,2,0.4,2,0,0,0,0,1,0
3199,66,43,18,94592,2,0.8,1,0,0,1,0,1,0
3200,34,9,59,90791,3,2.9,1,0,0,0,0,0,0
3201,63,41,118,96084,3,5.3,2,0,1,0,0,1,1
3202,63,42,54,90418,1,2.8,2,0,0,0,0,0,0
3203,56,33,153,94565,2,4.6,3,0,1,0,0,1,0
3204,29,6,113,95258,4,4.3,1,0,0,0,0,0,0
3205,36,14,145,90188,3,2.5,1,0,1,1,0,0,0
3206,52,29,60,91371,4,3.1,3,211,0,0,0,1,1
3207,66,44,42,91714,3,1.5,3,0,0,0,0,0,1
3208,58,37,39,92702,2,0.8,1,525,0,0,0,1,1
3209,41,20,99,91044,4,4.4,2,0,1,1,1,1,1
3210,33,8,28,93146,3,1.0,2,0,1,0,0,1,0
3211,65,41,29,95933,1,1.5,1,0,0,0,0,1,0
3212,35,15,52,90147,2,2.3,1,103,0,1,0,1,1
3213,38,13,84,95482,3,4.0,2,0,0,0,0,0,0
3214,65,41,47,94363,2,1.6,1,354,0,0,0,1,0
3215,47,27,132,92727,2,4.3,1,0,1,0,0,0,1
3216,34,10,147,93364,4,6.3,2,121,1,0,0,1,0
3217,23,0,15,90956,2,0.2,1,0,0,0,0,1,0
3218,41,16,96,95635,2,1.2,1,0,0,0,0,1,1
3219,66,44,54,90288,1,2.8,2,0,0,0,0,0,0
3220,42,19,121,90811,2,6.0,3,0,1,0,0,0,0
3221,53,32,97,94379,4,5.0,3,0,0,0,0,0,0
3222,34,13,82,91043,2,1.0,1,0,0,0,0,1,1
3223,57,34,70,90493,2,1.5,1,417,0,1,0,0,0
3224,57,33,29,91602,3,1.4,3,0,0,0,0,1,1
3225,49,24,226,93528,4,3.1,2,0,1,0,0,0,0
3226,56,32,36,91890,4,1.1,2,0,0,0,0,1,1
3227,48,25,176,95218,2,4.4,1,0,0,0,0,1,1
3228,39,16,108,95844,1,5.2,1,0,0,1,0,1,0
3229,55,33,56,92588,3,1.8,1,265,0,0,0,1,0
3230,59,35,51,93520,2,1.2,3,369,0,0,0,1,0
3231,60,39,28,93719,2,0.9,3,0,1,0,1,1,1
3232,32,11,76,91676,1,1.1,1,0,0,0,0,1,0
3233,52,27,28,92984,4,1.2,3,0,0,0,0,1,0
3234,23,0,137,91332,1,5.0,3,0,1,0,0,0,0
3235,48,26,87,95991,2,3.1,3,460,1,1,0,0,1
3236,48,23,73,93236,2,2.1,2,232,0,0,0,0,0
3237,38,13,79,92616,1,1.8,1,0,0,0,0,1,0
3238,66,45,89,91247,4,1.1,3,0,0,0,0,1,1
3239,61,38,62,90902,3,3.2,1,0,0,0,0,0,1
3240,24,2,66,90498,3,1.9,1,0,0,0,0,0,0
3241,32,8,186,91863,1,5.9,1,0,1,0,0,0,1
3242,32,7,129,93868,1,3.4,2,0,1,0,0,0,0
3243,62,39,105,95797,1,5.5,1,249,1,0,0,1,1
3244,45,21,56,94143,3,2.5,2,0,0,0,0,0,1
3245,55,32,22,91003,3,0.3,3,466,0,0,0,0,1
3246,58,33,99,90459,4,3.6,2,580,1,0,0,1,0
3247,56,34,79,93197,4,2.4,3,0,0,0,0,1,0
3248,26,4,66,93134,2,2.9,3,0,1,0,0,1,1
3249,29,7,72,90458,1,3.8,3,535,1,0,0,1,1
3250,40,15,37,93545,1,1.6,2,0,0,0,0,0,1
3251,37,14,43,90660,4,2.0,3,0,0,0,0,0,1
3252,55,35,129,93938,4,4.1,2,574,1,0,0,0,0
3253,29,9,19,96102,3,0.5,1,0,0,1,0,0,0
3254,39,16,119,90050,1,4.5,3,495,1,1,0,1,1
3255,33,9,156,91707,4,6.6,2,0,1,0,0,1,0
3256,31,9,97,94922,4,1.9,3,0,0,1,0,1,0
3257,30,7,95,94539,1,3.0,1,0,0,0,0,0,0
3258,31,7,43,93276,4,0.6,1,0,0,0,0,1,0
3259,47,24,47,95787,3,0.9,3,0,0,0,0,1,1
3260,41,16,59,92557,4,2.8,2,188,0,0,0,0,0
3261,42,19,33,94124,3,0.5,2,0,0,0,0,1,1
3262,44,20,45,92724,1,2.0,3,0,0,0,0,0,0
3263,55,31,79,96005,3,2.1,2,320,0,1,0,0,0
3264,60,37,57,92808,1,2.2,1,0,0,0,0,0,0
3265,46,26,82,90704,2,4.1,2,332,0,0,0,1,0
3266,51,29,129,95276,4,5.7,1,0,1,0,0,1,0
3267,55,35,82,92534,4,3.8,2,0,1,0,0,1,0
3268,53,30,95,94263,2,2.0,1,0,0,0,0,1,0
3269,28,8,27,92513,2,0.7,1,0,0,0,0,1,0
3270,66,43,128,91773,2,5.3,3,0,1,0,0,1,0
3271,30,8,27,91541,1,1.2,1,0,0,0,0,1,1
3272,41,21,54,90077,3,2.4,3,0,1,0,0,1,0
3273,51,31,38,90562,2,1.6,2,0,0,0,0,1,1
3274,40,17,22,92335,1,0.4,1,0,0,0,0,1,0
3275,33,13,80,94806,3,1.8,3,0,0,0,0,1,0
3276,63,38,100,91175,3,5.1,1,0,0,0,0,0,0
3277,26,2,159,94321,3,5.4,2,0,1,0,0,1,1
3278,33,9,86,93762,4,3.7,3,0,1,0,0,1,1
3279,66,45,45,94270,3,1.6,3,0,0,0,0,0,0
3280,55,31,56,93973,3,2.8,1,0,0,0,0,0,0
3281,26,3,24,95282,1,1.1,3,130,0,0,0,0,0
3282,56,34,59,92000,2,1.3,3,178,0,0,0,0,0
3283,65,45,73,94150,2,3.5,2,0,0,0,0,0,1
3284,27,4,98,95350,4,2.3,2,585,1,0,0,0,1
3285,41,17,112,94095,2,3.3,1,469,1,0,0,0,0
3286,43,23,96,96089,3,4.5,1,0,1,1,0,0,0
3287,28,8,42,95098,3,1.0,2,0,0,0,0,0,0
3288,31,9,35,92913,1,0.8,1,335,0,0,0,0,1
3289,30,7,108,94790,4,4.2,2,0,1,0,0,1,0
3290,31,9,22,92929,3,1.2,1,0,0,0,0,0,1
3291,40,18,201,95633,1,3.2,1,0,1,0,1,1,0
3292,43,22,47,90486,1,1.9,2,0,0,0,0,1,0
3293,33,13,138,96149,4,4.5,1,245,0,0,0,1,0
3294,35,15,52,95446,2,1.4,2,0,0,0,0,0,0
3295,31,11,101,91855,1,4.3,2,0,0,1,0,1,0
3296,58,34,36,90888,3,1.2,1,0,0,0,0,0,0
3297,32,8,75,93595,1,3.3,1,409,0,0,0,1,1
3298,62,40,25,93896,1,1.1,1,0,0,0,0,1,1
3299,46,26,89,92303,4,4.7,2,0,0,0,0,0,0
3300,58,36,36,94000,1,1.6,1,0,0,1,0,1,0
3301,51,26,39,93313,4,0.5,3,0,0,0,0,0,0
3302,34,13,58,92141,3,2.5,2,0,0,0,0,0,0
3303,49,27,64,92974,2,2.4,1,0,0,0,0,1,0
3304,35,12,98,90615,2,1.4,1,174,0,0,0,1,0
3305,28,7,92,93371,2,3.3,1,451,1,0,0,1,0
3306,34,12,80,94057,3,3.4,1,345,1,0,1,1,0
3307,35,13,119,95980,4,2.2,1,489,0,0,0,0,0
3308,28,6,91,92120,2,2.6,3,542,0,0,0,1,1
3309,24,0,95,90545,3,3.2,1,0,0,0,0,1,0
3310,64,41,39,90948,3,1.1,1,0,0,0,0,0,1
3311,45,25,124,95450,1,5.9,3,224,1,0,0,0,1
3312,40,20,116,95666,4,2.0,3,0,1,0,0,1,0
3313,63,41,82,94868,4,3.6,2,0,0,0,0,1,1
3314,32,7,114,93016,1,5.0,2,444,1,0,0,1,0
3315,40,20,72,96091,2,2.1,1,546,0,0,0,1,0
3316,60,40,163,94342,4,5.4,3,0,1,0,0,1,1
3317,50,26,78,91392,4,1.3,2,0,0,0,0,0,1
3318,40,18,71,91863,1,1.3,2,0,0,0,0,0,0
3319,34,13,91,95860,4,3.0,1,544,0,0,0,1,0
3320,24,3,182,90918,2,3.6,2,0,1,0,0,1,0
3321,26,3,53,94457,2,2.4,3,0,0,0,0,1,1
3322,30,7,88,90213,2,3.2,1,526,0,0,0,0,0
3323,57,34,55,94331,3,0.7,2,0,0,0,0,0,0
3324,51,30,71,92136,1,1.8,1,0,0,0,0,0,0
3325,42,19,45,90100,3,2.1,3,54,0,0,0,1,1
3326,57,32,93,90311,1,2.0,1,0,0,0,0,1,0
3327,30,9,74,91155,1,3.0,3,410,0,0,0,0,0
3328,32,10,112,96138,4,1.6,2,0,0,0,0,1,0
3329,40,20,129,96038,2,6.5,2,0,1,0,0,1,0
3330,63,40,140,91446,4,4.1,1,452,1,0,0,1,1
3331,50,30,57,91860,3,1.8,2,0,0,0,0,0,0
3332,60,39,91,90780,4,3.2,1,67,0,0,0,1,0
3333,33,9,145,93100,1,3.7,1,467,1,0,0,0,1
3334,60,40,44,95091,4,1.8,1,441,0,0,0,1,0
3335,26,1,79,93305,4,0.8,1,0,0,0,0,0,0
3336,33,11,46,94954,2,0.8,3,0,0,0,0,0,0
3337,46,24,180,96024,1,3.3,1,490,1,0,0,0,1
3338,25,2,144,96179,1,5.4,3,0,1,0,0,1,0
3339,60,37,100,92057,3,4.9,3,0,1,0,1,1,0
3340,61,39,99,91512,1,1.3,2,0,0,0,0,0,1
3341,46,21,49,93030,1,2.3,1,514,0,0,0,1,0
3342,36,11,154,90298,3,7.0,2,0,1,0,0,1,1
3343,27,6,63,92792,3,0.8,3,0,0,0,0,0,0
3344,50,26,52,94484,4,0.8,1,0,0,0,0,0,0
3345,46,25,133,91199,4,3.3,1,0,1,1,0,0,0
3346,56,31,59,95009,2,0.9,1,0,0,1,0,1,0
3347,49,28,53,95296,2,2.3,2,0,0,0,0,1,0
3348,28,7,116,92170,1,3.7,1,0,1,0,0,1,1
3349,28,4,37,91909,1,1.0,1,0,0,0,0,0,0
3350,57,33,101,95802,2,4.2,2,0,0,1,0,0,0
3351,29,9,79,95065,4,1.8,2,0,0,0,0,1,0
3352,64,41,111,94785,4,5.3,1,380,1,0,0,1,0
3353,27,5,95,92090,4,3.6,3,0,0,0,0,0,0
3354,55,32,243,92541,2,6.1,1,0,1,0,0,1,0
3355,65,42,83,94306,3,2.8,1,0,0,0,0,1,0
3356,42,17,59,94462,3,1.3,1,0,0,0,0,0,0
3357,25,0,74,91512,1,3.9,1,0,0,0,0,1,0
3358,61,38,94,90005,2,2.7,2,0,1,0,0,0,0
3359,31,7,175,90348,3,8.6,1,0,1,0,0,0,0
3360,46,21,104,92105,2,5.4,3,0,1,0,0,0,0
3361,66,45,47,92891,2,1.6,3,0,0,0,0,1,0
3362,55,31,428,91053,2,17.8,1,0,1,0,0,0,1
3363,25,1,127,90191,1,4.4,3,0,0,0,0,0,0
3364,59,39,46,91892,4,0.6,2,0,0,1,0,0,0
3365,30,5,39,95405,4,2.0,3,360,0,0,0,1,0
3366,55,31,35,91295,4,1.0,1,0,0,0,0,0,1
3367,50,28,72,94108,4,3.5,2,0,0,0,0,0,0
3368,35,13,74,94433,2,2.8,1,0,0,0,0,1,0
3369,41,19,51,93852,1,0.7,1,0,0,0,0,0,0
3370,28,3,32,95140,2,0.9,3,178,0,0,1,1,0
3371,66,41,40,91781,4,0.7,1,355,0,0,0,1,0
3372,33,9,105,91117,1,1.8,2,176,0,0,0,1,1
3373,36,13,63,91015,3,2.6,1,0,0,0,0,1,0
3374,45,25,42,92587,1,0.5,3,0,0,0,0,1,0
3375,52,27,79,93245,2,4.1,1,0,0,0,0,1,1
3376,45,25,87,93711,1,2.6,1,407,0,1,0,1,0
3377,45,24,93,95477,1,2.9,2,367,0,0,0,1,0
3378,48,28,77,90895,1,1.8,1,332,0,0,0,1,0
3379,60,35,71,93782,3,1.0,1,0,0,0,0,0,0
3380,40,18,139,92236,3,4.9,2,87,0,0,0,1,0
3381,59,38,40,94280,2,1.0,3,0,0,0,0,0,0
3382,57,37,66,91211,4,2.4,3,0,0,0,0,0,0
3383,65,43,24,90105,2,0.8,1,0,0,0,0,0,0
3384,63,39,61,93484,3,1.2,1,0,0,0,0,0,0
3385,58,33,82,91886,3,2.5,3,0,0,0,0,0,0
3386,33,10,115,95592,3,2.7,1,182,0,0,0,1,0
3387,57,34,24,94528,4,0.5,3,0,0,1,0,1,1
